,name,seed,repeats,difficulty,lstm_xs,lstm,dnn_xs,dnn,cnn_xs,cnn,last_value,regression,arima,knn,sample_entropy,mad,num_edges,compression,perm_entropy,noise,mean_trend,trend_complexity,period,period_complexity,spectral_entropy_fft,spectral_entropy_psd
243,size_1000_seed_244_config_piecewise_linear_num_seg_25_lookback_10,244,3,25,0.01699785143136978,0.021517649292945862,0.020930171012878418,0.020300080999732018,0.24668461084365845,0.023415736854076385,0.004860963672399521,0.0010723352829615485,0.006691722277712597,0.004806659176696788,0.1928872311054595,0.002551936126345208,0.04604604604604605,1.65625,0.36487065159610255,1.3877787807814457e-17,0.22014989058942003,0.000957689050370941,1.0,0.05865551401412978,2.673435311968511,0.9248866948154821
244,size_1000_seed_245_config_piecewise_linear_num_seg_25_lookback_10,245,4,25,0.010301533155143261,0.01683630794286728,0.02025085687637329,0.08168372511863708,0.01853492669761181,0.04409424960613251,0.004032175987958908,0.0010501780708630892,0.004804822032839863,0.003017956964628971,0.20790967189661985,0.0030634376112413423,0.04804804804804805,1.78125,0.35599098151876085,1.3877787807814457e-17,0.312601450625073,0.0005294697847141308,1.0,0.056042130647003946,3.4113525943635956,0.992665587712777
245,size_1000_seed_246_config_piecewise_linear_num_seg_25_lookback_10,246,5,25,0.022011099383234978,0.007798496633768082,0.01685216836631298,0.006205609533935785,0.023410893976688385,0.02359999157488346,0.0017137848772108555,0.0013208188613256077,0.0013859050852855425,0.0013254603699261725,0.2213550295500844,0.0036942032970404743,0.04804804804804805,1.890625,0.3749059478714002,7.996303780726207e-18,0.28919718661173444,0.0010031909364762684,1.0,0.11178596758907622,2.6857917232036588,0.9328310387037134
246,size_1000_seed_247_config_piecewise_linear_num_seg_25_lookback_10,247,6,25,0.03329324722290039,0.005942751187831163,0.04024020582437515,0.03496662527322769,0.019645018503069878,0.0076436311937868595,0.001297028618864715,0.000708761254946415,0.0014524953758873749,0.0010720977156380984,0.2375199535472948,0.0036255507714505098,0.044044044044044044,1.828125,0.3450073840102824,3.632164660233972e-18,0.568147589013576,0.0005641190101170815,0.5,0.17918650256799418,3.7817900215816347,1.0470184481293454
247,size_1000_seed_248_config_piecewise_linear_num_seg_25_lookback_10,248,7,25,0.05449638515710831,0.00893617793917656,0.036865998059511185,0.008754083886742592,0.05467958748340607,0.012116911821067333,0.003541339887306094,0.000767851293087014,0.003945683340454912,0.00337696053681405,0.17849381166393885,0.0021774360350149432,0.04604604604604605,1.71875,0.35097275158006414,1.4882269437304652e-17,0.26779600371713363,0.0010572314351069538,1.0,0.07183266403441119,2.47331604399738,0.613922300561764
248,size_1000_seed_249_config_piecewise_linear_num_seg_25_lookback_10,249,8,25,0.011369180865585804,0.011642483063042164,0.023512840270996094,0.03236400708556175,0.03422805666923523,0.023846393451094627,0.004986760206520557,0.003843498865763348,0.005731537198023256,0.005831304317210469,0.2229534677651624,0.003407419306790249,0.04804804804804805,1.796875,0.3709124116295511,1.2959208739370123e-17,0.5813476510770256,0.0007160042591849577,1.0,0.21495166684519781,2.4118501032477373,0.7148001671304969
249,size_1000_seed_250_config_piecewise_linear_num_seg_25_lookback_10,250,9,25,0.010988465510308743,0.001712051685899496,0.0023443729151040316,0.0034858733415603638,0.011049446649849415,0.005239536985754967,0.0005942559218965471,0.0001874869267145962,0.0006328487607888044,0.0003079815172132805,0.13846834513807915,0.001847986758797254,0.04604604604604605,1.671875,0.3431802797970779,6.77031259813136e-18,0.5702561295442796,0.0006125753004184351,1.0,0.10341263586017123,3.219553375838161,0.7573550803387705
250,size_1000_seed_251_config_piecewise_linear_num_seg_26_lookback_10,251,0,26,0.027881808578968048,0.00976936798542738,0.05002008005976677,0.026836533099412918,0.02114366553723812,0.02557811513543129,0.0024234759621322155,0.000533196767171219,0.0031343741108702293,0.0020251714611580506,0.20665846679435135,0.002124323812133695,0.04804804804804805,1.671875,0.35699574262643485,5.062738901154369e-18,0.5761177124173938,0.0003572004748760906,1.0,0.09492710302597114,2.2567588406474632,0.9690234907417103
251,size_1000_seed_252_config_piecewise_linear_num_seg_26_lookback_10,252,1,26,0.013705351389944553,0.010464508086442947,0.03641807287931442,0.025800218805670738,0.025095487013459206,0.0233801007270813,0.002707712585106492,0.0005218994617462491,0.0020269422828391426,0.0022534212287583276,0.2122578933739402,0.002338489926490127,0.05005005005005005,1.703125,0.35537041679804726,0.0,0.3539828492999528,0.0011183310723836824,1.0,0.11056504835397533,2.5685784953978663,0.5603599419073492
252,size_1000_seed_253_config_piecewise_linear_num_seg_26_lookback_10,253,2,26,0.04350965470075607,0.010492771863937378,0.0665484070777893,0.014197037555277348,0.05797377601265907,0.05955831706523895,0.006421910598874092,1.7662843064258914e-08,0.009443995889416015,0.005621367451365547,0.24961186492305265,0.0036035781500700663,0.05005005005005005,1.796875,0.3445519917109494,9.815837406917847e-18,0.371173409747802,0.0007161505947929351,1.0,0.18103963628528102,3.7428627012074367,0.9307773837765873
253,size_1000_seed_254_config_piecewise_linear_num_seg_26_lookback_10,254,3,26,0.05240541324019432,0.022114939987659454,0.030764706432819366,0.03669646382331848,0.025721609592437744,0.08144543319940567,0.003649127436801791,0.00046779700120292756,0.0020865104827514015,0.0031703450953097056,0.22424692446872624,0.0030960959689339132,0.05005005005005005,1.796875,0.36812002068312477,6.932195722582557e-18,0.3616689199199808,0.0003734159922982851,0.5,0.1231119276567093,3.11503303842097,0.8990742408174445
