,type,seed,difficulty,lstm,custom_lstm,small_lstm,very_small_lstm,last_value_loss,entropy
260,size_1000_seed_0_config_piecewise_constant_num_seg_1_lookback_10,261,27,0.012643527239561081,0.0051584006287157536,0.007976770401000977,0.00652468204498291,0.0038966324646025896,2.457263552967367
261,size_1000_seed_0_config_piecewise_constant_num_seg_1_lookback_10,262,27,0.03388887271285057,0.017250847071409225,0.3884434401988983,0.030782928690314293,0.01536902878433466,2.0571709237768467
262,size_1000_seed_0_config_piecewise_constant_num_seg_1_lookback_10,263,27,0.0006717381766065955,0.000511098827701062,0.0011226318310946226,0.0007399659371003509,1.2248679922777228e-05,1.9650571212710286
263,size_1000_seed_0_config_piecewise_constant_num_seg_1_lookback_10,264,27,0.023779116570949554,0.013843435794115067,0.024150609970092773,0.05346182361245155,0.01043045986443758,2.129959383249144
264,size_1000_seed_0_config_piecewise_constant_num_seg_1_lookback_10,265,27,4.58717340734438e-06,8.862972026690841e-05,8.744001388549805e-05,0.009168922901153564,0.0,2.06735049956326
265,size_1000_seed_0_config_piecewise_constant_num_seg_1_lookback_10,266,27,0.06982928514480591,0.032257452607154846,0.04377663508057594,0.03543238714337349,0.016103362664580345,1.748623748595077
266,size_1000_seed_0_config_piecewise_constant_num_seg_1_lookback_10,267,27,0.04598530754446983,0.023959500715136528,0.020571989938616753,0.023732472211122513,0.011339171789586544,2.240250480340087
267,size_1000_seed_0_config_piecewise_constant_num_seg_1_lookback_10,268,27,0.015547944232821465,0.004840094596147537,0.016695508733391762,0.0049459259025752544,0.0032266126945614815,2.3202534404361836
268,size_1000_seed_0_config_piecewise_constant_num_seg_1_lookback_10,269,27,0.02583741955459118,0.011424741707742214,0.3201168477535248,0.05908671021461487,0.0076290760189294815,2.0971321822073077
269,size_1000_seed_0_config_piecewise_constant_num_seg_1_lookback_10,270,27,0.00868991669267416,0.0002247995143989101,0.0016984903486445546,0.007556534372270107,0.0,2.1369581048808866
270,size_1000_seed_0_config_piecewise_constant_num_seg_1_lookback_10,271,28,0.05979032814502716,0.005492059979587793,0.0035211164504289627,0.00892309844493866,0.002916396828368306,2.266138476907979
271,size_1000_seed_0_config_piecewise_constant_num_seg_1_lookback_10,272,28,0.14356890320777893,0.05554022639989853,0.04571995884180069,0.07030032575130463,0.0307645034044981,2.330653998757853
272,size_1000_seed_0_config_piecewise_constant_num_seg_1_lookback_10,273,28,0.017788683995604515,0.009442931041121483,0.20095759630203247,0.02448030561208725,0.005157202947884798,2.339760566947642
273,size_1000_seed_0_config_piecewise_constant_num_seg_1_lookback_10,274,28,0.007567075081169605,0.007163092959672213,0.0051499162800610065,0.006958284880965948,0.0037059891037642956,2.4803393899677215
274,size_1000_seed_0_config_piecewise_constant_num_seg_1_lookback_10,275,28,0.052799202501773834,0.017581531777977943,0.28397324681282043,0.024711063131690025,0.011630100198090076,1.8577058393301218
275,size_1000_seed_0_config_piecewise_constant_num_seg_1_lookback_10,276,28,0.10276859998703003,0.03283204883337021,0.05760541930794716,0.04659121111035347,0.025169000029563904,2.4888395986856255
276,size_1000_seed_0_config_piecewise_constant_num_seg_1_lookback_10,277,28,0.018737688660621643,0.009403187781572342,0.2690686285495758,0.027952611446380615,0.005363904871046543,2.144821910084865
277,size_1000_seed_0_config_piecewise_constant_num_seg_1_lookback_10,278,28,0.14009098708629608,0.04986916109919548,0.03800838440656662,0.04327337443828583,0.028075218200683594,2.1252285048995856
278,size_1000_seed_0_config_piecewise_constant_num_seg_1_lookback_10,279,28,0.035893071442842484,0.02132362872362137,0.014681167900562286,0.02004677802324295,0.011810674332082272,2.290637716372468
