,type,seed,difficulty,dnn_xs,dnn_m,lstm_xs,open_lstm_m,last_value,regression,arima,entropy
130,size_1000_seed_131_config_multi_sinusoidal_num_sin_14_lookback_10,131,14,0.007161546498537064,0.011691353283822536,0.012066477909684181,0.0034435989800840616,0.016150616109371185,0.03250081741809845,0.0044189125248824445,4.754619845038887
131,size_1000_seed_132_config_multi_sinusoidal_num_sin_14_lookback_10,132,14,0.020563865080475807,0.011553604155778885,0.018499087542295456,0.0024335472844541073,0.003821238176897168,0.003450809240341189,0.0009022022757280868,2.993757610889985
132,size_1000_seed_133_config_multi_sinusoidal_num_sin_14_lookback_10,133,14,0.016738200560212135,0.022530468180775642,0.006774453911930323,0.001706352224573493,0.011048328131437302,0.0202355807820956,0.0024741884327194935,4.018361915809494
133,size_1000_seed_134_config_multi_sinusoidal_num_sin_14_lookback_10,134,14,0.01647583581507206,0.029998376965522766,0.005271093919873238,0.002783842384815216,0.015896447002887726,0.032144195000330604,0.002979714567408519,4.555261088973138
134,size_1000_seed_135_config_multi_sinusoidal_num_sin_14_lookback_10,135,14,0.014492504298686981,0.01156210619956255,0.005477322265505791,0.0063856118358671665,0.015323799103498459,0.031158999443054197,0.007161766782230138,4.888868086829745
135,size_1000_seed_136_config_multi_sinusoidal_num_sin_14_lookback_10,136,14,0.022373134270310402,0.019984781742095947,0.007345069665461779,0.0019963548984378576,0.021241402253508568,0.03065619457761447,0.00799446911168639,4.661241246829742
136,size_1000_seed_137_config_multi_sinusoidal_num_sin_14_lookback_10,137,14,0.009109565056860447,0.014551680535078049,0.005581570789217949,0.0017298832535743713,0.029289446771144867,0.08385892405112585,0.0031781350299117067,5.954788200422904
137,size_1000_seed_138_config_multi_sinusoidal_num_sin_14_lookback_10,138,14,0.01342438068240881,0.025082189589738846,0.008891232311725616,0.002710937522351742,0.019571319222450256,0.04384081888198852,0.0050567013552590325,5.029934309202427
138,size_1000_seed_139_config_multi_sinusoidal_num_sin_14_lookback_10,139,14,0.011032594367861748,0.02367217093706131,0.030438506975769997,0.009689944796264172,0.014805260114371777,0.035360569755236305,0.004565823183707604,4.646969950052227
139,size_1000_seed_140_config_multi_sinusoidal_num_sin_14_lookback_10,140,14,0.018487360328435898,0.020973969250917435,0.005856286734342575,0.0040042162872850895,0.015054553747177124,0.03302385524908701,0.0034548428840295055,4.841055292101997
140,size_1000_seed_141_config_multi_sinusoidal_num_sin_15_lookback_10,141,15,0.015183075331151485,0.00966976210474968,0.015652721747756004,0.005060372408479452,0.011131583712995052,0.012047231992085777,0.0032703896279430576,3.7547067749523153
141,size_1000_seed_142_config_multi_sinusoidal_num_sin_15_lookback_10,142,15,0.03771791607141495,0.017706625163555145,0.004447604063898325,0.004117445554584265,0.01266043446958065,0.021704041237632435,0.005245092269355243,4.0743056700290685
142,size_1000_seed_143_config_multi_sinusoidal_num_sin_15_lookback_10,143,15,0.01561306044459343,0.01567506045103073,0.011907348409295082,0.0011982325231656432,0.010932556353509426,0.021543206870555883,0.0029240521273168063,4.095989740142213
143,size_1000_seed_144_config_multi_sinusoidal_num_sin_15_lookback_10,144,15,0.009358793497085571,0.006889996584504843,0.01780470460653305,0.0027594452258199453,0.008641657419502735,0.011035117554788787,0.002218054946756154,3.3068940956746498
144,size_1000_seed_145_config_multi_sinusoidal_num_sin_15_lookback_10,145,15,0.007464835420250893,0.00910654105246067,0.02179214544594288,0.00161394861061126,0.006562943570315838,0.008446224550406136,0.0018145659561785183,3.5098570039550157
145,size_1000_seed_146_config_multi_sinusoidal_num_sin_15_lookback_10,146,15,0.00741976872086525,0.025756359100341797,0.0034776395186781883,0.006552608218044043,0.014934421516954899,0.023441239217917128,0.004942575614643173,4.477034744999524
